block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070001022043,0,44007000102,02905,440070001022,South Elmwood
440070001022044,0,44007000102,02905,440070001022,South Elmwood
440070001022046,4,44007000102,02905,440070001022,South Elmwood
440070001022047,12,44007000102,02905,440070001022,South Elmwood
440070001023016,0,44007000102,02905,440070001023,South Elmwood
440070001024000,0,44007000102,02905,440070001024,South Elmwood
440070001024001,0,44007000102,02905,440070001024,South Elmwood
440070001024002,0,44007000102,02905,440070001024,South Elmwood
440070001024003,0,44007000102,02905,440070001024,South Elmwood
440070001024004,0,44007000102,02905,440070001024,South Elmwood
440070001024005,0,44007000102,02905,440070001024,South Elmwood
440070001024006,0,44007000102,02905,440070001024,South Elmwood
440070001024007,0,44007000102,02905,440070001024,South Elmwood
440070001024008,0,44007000102,02905,440070001024,South Elmwood
440070001024009,0,44007000102,02905,440070001024,South Elmwood
440070001024010,0,44007000102,02905,440070001024,South Elmwood
440070001024011,0,44007000102,02905,440070001024,South Elmwood
440070001024012,0,44007000102,02907,440070001024,South Elmwood
440070001024013,0,44007000102,02907,440070001024,South Elmwood
440070001024014,179,44007000102,02907,440070001024,South Elmwood
440070001024015,55,44007000102,02907,440070001024,South Elmwood
440070001024016,0,44007000102,02907,440070001024,South Elmwood
440070001024017,91,44007000102,02907,440070001024,South Elmwood
440070001024018,0,44007000102,02907,440070001024,South Elmwood
440070001024019,0,44007000102,02905,440070001024,South Elmwood
440070001024020,0,44007000102,02907,440070001024,South Elmwood
440070001024021,0,44007000102,02907,440070001024,South Elmwood
440070001024022,0,44007000102,02905,440070001024,South Elmwood
440070001024023,0,44007000102,02905,440070001024,South Elmwood
440070001024024,0,44007000102,02907,440070001024,South Elmwood
440070001024025,0,44007000102,02907,440070001024,South Elmwood
440070001024026,0,44007000102,02907,440070001024,South Elmwood
440070001024027,0,44007000102,02907,440070001024,South Elmwood
440070001024028,0,44007000102,02907,440070001024,South Elmwood
440070001024029,0,44007000102,02907,440070001024,South Elmwood
440070001024030,0,44007000102,02907,440070001024,South Elmwood
440070001024031,0,44007000102,02907,440070001024,South Elmwood
440070001024032,0,44007000102,02907,440070001024,South Elmwood
440070001024033,0,44007000102,02905,440070001024,South Elmwood
440070001024034,0,44007000102,02907,440070001024,South Elmwood
440070001024035,0,44007000102,02907,440070001024,South Elmwood
440070001024036,0,44007000102,02907,440070001024,South Elmwood
440070001024037,0,44007000102,02907,440070001024,South Elmwood
440070001024038,403,44007000102,02907,440070001024,South Elmwood
440070001024039,0,44007000102,02907,440070001024,South Elmwood
440070001024040,0,44007000102,02907,440070001024,South Elmwood
440070001024041,0,44007000102,02907,440070001024,South Elmwood
440070001024042,0,44007000102,02907,440070001024,South Elmwood
440070001024043,0,44007000102,02907,440070001024,South Elmwood
440070001024044,5,44007000102,02907,440070001024,South Elmwood
440070001024045,0,44007000102,02910,440070001024,South Elmwood
440070001024046,0,44007000102,02907,440070001024,South Elmwood
440070001024047,142,44007000102,02907,440070001024,South Elmwood
440070001024048,49,44007000102,02907,440070001024,South Elmwood
440070001024049,47,44007000102,02907,440070001024,South Elmwood
440070001024050,30,44007000102,02907,440070001024,South Elmwood
440070001024051,0,44007000102,02907,440070001024,South Elmwood
440070001024052,60,44007000102,02907,440070001024,South Elmwood
440070001024053,63,44007000102,02907,440070001024,South Elmwood
440070001024054,67,44007000102,02907,440070001024,South Elmwood
440070001024055,80,44007000102,02907,440070001024,South Elmwood
440070001024056,64,44007000102,02907,440070001024,South Elmwood
440070001024057,32,44007000102,02907,440070001024,South Elmwood
440070001024058,0,44007000102,02907,440070001024,South Elmwood
440070001024059,0,44007000102,02907,440070001024,South Elmwood
440070001024060,0,44007000102,02907,440070001024,South Elmwood
440070001024061,0,44007000102,02910,440070001024,South Elmwood
440070001024062,0,44007000102,02910,440070001024,South Elmwood
440070001024063,17,44007000102,02910,440070001024,South Elmwood
440070001024064,28,44007000102,02910,440070001024,South Elmwood
440070001024065,0,44007000102,02907,440070001024,South Elmwood
440070015003008,0,44007001500,02907,440070015003,South Elmwood
440070003001000,0,44007000300,02907,440070003001,Upper South Providence
440070004001000,2,44007000400,02905,440070004001,Upper South Providence
440070004001001,166,44007000400,02907,440070004001,Upper South Providence
440070004001002,8,44007000400,02907,440070004001,Upper South Providence
440070004001003,198,44007000400,02907,440070004001,Upper South Providence
440070004001004,70,44007000400,02905,440070004001,Upper South Providence
440070004001005,92,44007000400,02907,440070004001,Upper South Providence
440070004001006,102,44007000400,02907,440070004001,Upper South Providence
440070004001007,151,44007000400,02907,440070004001,Upper South Providence
440070004001008,53,44007000400,02907,440070004001,Upper South Providence
440070004001009,87,44007000400,02907,440070004001,Upper South Providence
440070004001010,40,44007000400,02907,440070004001,Upper South Providence
440070004001011,86,44007000400,02907,440070004001,Upper South Providence
440070004002000,48,44007000400,02905,440070004002,Upper South Providence
440070004002001,116,44007000400,02907,440070004002,Upper South Providence
440070004002002,100,44007000400,02907,440070004002,Upper South Providence
440070004002003,119,44007000400,02907,440070004002,Upper South Providence
440070004002004,148,44007000400,02907,440070004002,Upper South Providence
440070004002005,99,44007000400,02907,440070004002,Upper South Providence
440070004002006,101,44007000400,02907,440070004002,Upper South Providence
440070004002007,14,44007000400,02905,440070004002,Upper South Providence
440070004002008,33,44007000400,02905,440070004002,Upper South Providence
440070006001032,0,44007000600,02903,440070006001,Upper South Providence
440070006001035,0,44007000600,02903,440070006001,Upper South Providence
440070006001058,0,44007000600,02903,440070006001,Upper South Providence
440070006001059,0,44007000600,02903,440070006001,Upper South Providence
440070006001064,0,44007000600,02903,440070006001,Upper South Providence
440070006001065,0,44007000600,02903,440070006001,Upper South Providence
440070006001066,0,44007000600,02903,440070006001,Upper South Providence
440070006001067,0,44007000600,02903,440070006001,Upper South Providence
440070006001068,0,44007000600,02903,440070006001,Upper South Providence
440070006001069,0,44007000600,02903,440070006001,Upper South Providence
440070006001070,117,44007000600,02903,440070006001,Upper South Providence
440070006001071,0,44007000600,02903,440070006001,Upper South Providence
440070006001072,0,44007000600,02903,440070006001,Upper South Providence
440070006001076,0,44007000600,02903,440070006001,Upper South Providence
440070006001077,16,44007000600,02903,440070006001,Upper South Providence
440070006001078,30,44007000600,02903,440070006001,Upper South Providence
440070006002000,0,44007000600,02905,440070006002,Upper South Providence
440070006002001,0,44007000600,02905,440070006002,Upper South Providence
440070006002002,0,44007000600,02905,440070006002,Upper South Providence
440070006002003,0,44007000600,02905,440070006002,Upper South Providence
440070006002004,0,44007000600,02905,440070006002,Upper South Providence
440070006002005,0,44007000600,02905,440070006002,Upper South Providence
440070006002006,15,44007000600,02905,440070006002,Upper South Providence
440070006002007,0,44007000600,02905,440070006002,Upper South Providence
440070006002008,50,44007000600,02905,440070006002,Upper South Providence
440070006002009,39,44007000600,02905,440070006002,Upper South Providence
440070006002010,78,44007000600,02905,440070006002,Upper South Providence
440070006002011,0,44007000600,02905,440070006002,Upper South Providence
440070007001000,0,44007000700,02903,440070007001,Upper South Providence
440070007001001,0,44007000700,02903,440070007001,Upper South Providence
440070007001002,29,44007000700,02903,440070007001,Upper South Providence
440070007001003,12,44007000700,02903,440070007001,Upper South Providence
440070007001004,4,44007000700,02903,440070007001,Upper South Providence
440070007001005,50,44007000700,02903,440070007001,Upper South Providence
440070007001006,0,44007000700,02903,440070007001,Upper South Providence
440070007001007,73,44007000700,02903,440070007001,Upper South Providence
440070007001008,355,44007000700,02905,440070007001,Upper South Providence
440070007001009,32,44007000700,02903,440070007001,Upper South Providence
440070007002000,60,44007000700,02903,440070007002,Upper South Providence
440070007002001,79,44007000700,02903,440070007002,Upper South Providence
440070007002002,2,44007000700,02907,440070007002,Upper South Providence
440070007002003,0,44007000700,02903,440070007002,Upper South Providence
440070007002004,142,44007000700,02907,440070007002,Upper South Providence
440070007002005,45,44007000700,02903,440070007002,Upper South Providence
440070007002006,31,44007000700,02907,440070007002,Upper South Providence
440070007002007,33,44007000700,02907,440070007002,Upper South Providence
440070007002008,10,44007000700,02907,440070007002,Upper South Providence
440070007002009,52,44007000700,02905,440070007002,Upper South Providence
440070007002010,32,44007000700,02905,440070007002,Upper South Providence
440070007002011,36,44007000700,02907,440070007002,Upper South Providence
440070007002012,49,44007000700,02907,440070007002,Upper South Providence
440070007002013,23,44007000700,02907,440070007002,Upper South Providence
440070007002014,154,44007000700,02907,440070007002,Upper South Providence
440070007002015,31,44007000700,02907,440070007002,Upper South Providence
440070007002016,51,44007000700,02907,440070007002,Upper South Providence
440070007002017,120,44007000700,02907,440070007002,Upper South Providence
440070007002018,21,44007000700,02907,440070007002,Upper South Providence
440070007002019,15,44007000700,02905,440070007002,Upper South Providence
440070007002020,0,44007000700,02905,440070007002,Upper South Providence
440070007002021,54,44007000700,02907,440070007002,Upper South Providence
440070007002022,15,44007000700,02907,440070007002,Upper South Providence
440070007002023,60,44007000700,02907,440070007002,Upper South Providence
440070007002024,44,44007000700,02907,440070007002,Upper South Providence
440070007002025,46,44007000700,02907,440070007002,Upper South Providence
440070007002026,41,44007000700,02907,440070007002,Upper South Providence
440070007002027,58,44007000700,02907,440070007002,Upper South Providence
440070007002028,2,44007000700,02905,440070007002,Upper South Providence
440070007002029,9,44007000700,02907,440070007002,Upper South Providence
440070007003000,0,44007000700,02903,440070007003,Upper South Providence
440070007003001,171,44007000700,02903,440070007003,Upper South Providence
440070007003002,0,44007000700,02903,440070007003,Upper South Providence
440070007003003,133,44007000700,02903,440070007003,Upper South Providence
440070007003004,0,44007000700,02903,440070007003,Upper South Providence
440070007003005,20,44007000700,02903,440070007003,Upper South Providence
440070007003006,0,44007000700,02903,440070007003,Upper South Providence
440070007003007,18,44007000700,02903,440070007003,Upper South Providence
440070007003008,24,44007000700,02903,440070007003,Upper South Providence
440070007003009,0,44007000700,02903,440070007003,Upper South Providence
440070007003010,9,44007000700,02907,440070007003,Upper South Providence
440070007003011,16,44007000700,02907,440070007003,Upper South Providence
440070007003012,27,44007000700,02903,440070007003,Upper South Providence
440070007003013,11,44007000700,02907,440070007003,Upper South Providence
440070007003014,73,44007000700,02907,440070007003,Upper South Providence
440070007003015,46,44007000700,02907,440070007003,Upper South Providence
440070007003016,122,44007000700,02907,440070007003,Upper South Providence
440070007003017,17,44007000700,02907,440070007003,Upper South Providence
440070007003018,0,44007000700,02907,440070007003,Upper South Providence
440070007003019,65,44007000700,02907,440070007003,Upper South Providence
440070007003020,49,44007000700,02907,440070007003,Upper South Providence
440070007003021,0,44007000700,02907,440070007003,Upper South Providence
440070008002007,0,44007000800,02903,440070008002,Upper South Providence
440070008002020,0,44007000800,02903,440070008002,Upper South Providence
440070008002021,0,44007000800,02903,440070008002,Upper South Providence
440070008002022,0,44007000800,02903,440070008002,Upper South Providence
440070008002025,0,44007000800,02903,440070008002,Upper South Providence
440070008002026,0,44007000800,02903,440070008002,Upper South Providence
440070011002029,0,44007001100,02903,440070011002,Upper South Providence
440070012001009,0,44007001200,02907,440070012001,Upper South Providence
440070009001018,0,44007000900,02903,440070009001,Valley
440070022001001,0,44007002200,02908,440070022001,Valley
440070022001002,182,44007002200,02908,440070022001,Valley
440070022001003,127,44007002200,02908,440070022001,Valley
440070022001004,90,44007002200,02908,440070022001,Valley
440070022001005,138,44007002200,02908,440070022001,Valley
440070022001006,90,44007002200,02908,440070022001,Valley
440070022001007,120,44007002200,02908,440070022001,Valley
440070022001008,149,44007002200,02908,440070022001,Valley
440070022001009,145,44007002200,02908,440070022001,Valley
440070022001010,71,44007002200,02908,440070022001,Valley
440070022001011,0,44007002200,02908,440070022001,Valley
440070022002000,35,44007002200,02908,440070022002,Valley
440070022002001,98,44007002200,02908,440070022002,Valley
440070022002002,0,44007002200,02908,440070022002,Valley
440070022002003,90,44007002200,02908,440070022002,Valley
440070022002004,104,44007002200,02908,440070022002,Valley
440070022002005,60,44007002200,02908,440070022002,Valley
440070022002006,11,44007002200,02908,440070022002,Valley
440070022002007,21,44007002200,02908,440070022002,Valley
440070022002008,6,44007002200,02908,440070022002,Valley
440070022002009,0,44007002200,02908,440070022002,Valley
440070022002010,53,44007002200,02908,440070022002,Valley
440070022002011,102,44007002200,02908,440070022002,Valley
440070022002012,12,44007002200,02908,440070022002,Valley
440070022002013,37,44007002200,02908,440070022002,Valley
440070022002014,86,44007002200,02908,440070022002,Valley
440070022002015,0,44007002200,02908,440070022002,Valley
440070022002016,7,44007002200,02908,440070022002,Valley
440070022002017,39,44007002200,02908,440070022002,Valley
440070022002018,53,44007002200,02908,440070022002,Valley
440070022002019,31,44007002200,02908,440070022002,Valley
440070022002020,96,44007002200,02909,440070022002,Valley
440070022003000,307,44007002200,02908,440070022003,Valley
440070022003001,107,44007002200,02908,440070022003,Valley
440070022003002,178,44007002200,02908,440070022003,Valley
440070022003003,225,44007002200,02908,440070022003,Valley
440070022003004,88,44007002200,02908,440070022003,Valley
440070022003005,190,44007002200,02908,440070022003,Valley
440070022003006,124,44007002200,02908,440070022003,Valley
440070022003007,148,44007002200,02909,440070022003,Valley
440070022004000,212,44007002200,02908,440070022004,Valley
440070022004001,81,44007002200,02908,440070022004,Valley
440070022004002,65,44007002200,02908,440070022004,Valley
440070022004003,129,44007002200,02908,440070022004,Valley
440070022004004,95,44007002200,02908,440070022004,Valley
440070022004005,129,44007002200,02908,440070022004,Valley
440070022004006,145,44007002200,02908,440070022004,Valley
440070022004007,105,44007002200,02908,440070022004,Valley
440070022004008,92,44007002200,02908,440070022004,Valley
440070022004009,110,44007002200,02908,440070022004,Valley
440070025002015,0,44007002500,02908,440070025002,Valley
440070025002016,0,44007002500,02908,440070025002,Valley
440070025002025,0,44007002500,02903,440070025002,Valley
440070025002026,0,44007002500,02908,440070025002,Valley
440070025002040,0,44007002500,02903,440070025002,Valley
440070025002041,0,44007002500,02903,440070025002,Valley
440070025002042,0,44007002500,02903,440070025002,Valley
440070025002043,0,44007002500,02909,440070025002,Valley
440070025002044,0,44007002500,02908,440070025002,Valley
440070025002045,0,44007002500,02908,440070025002,Valley
440070025002046,0,44007002500,02909,440070025002,Valley
440070025002047,31,44007002500,02909,440070025002,Valley
440070025002048,0,44007002500,02909,440070025002,Valley
440070025002049,0,44007002500,02909,440070025002,Valley
440070025002050,69,44007002500,02909,440070025002,Valley
440070025002051,0,44007002500,02903,440070025002,Valley
440070025002052,0,44007002500,02909,440070025002,Valley
440070025002053,6,44007002500,02909,440070025002,Valley
440070025002062,0,44007002500,02909,440070025002,Valley
440070025002063,0,44007002500,02909,440070025002,Valley
440070027001000,29,44007002700,02908,440070027001,Wanskuck
440070027001001,65,44007002700,02908,440070027001,Wanskuck
440070027001002,31,44007002700,02908,440070027001,Wanskuck
440070027001003,79,44007002700,02908,440070027001,Wanskuck
440070027001004,56,44007002700,02908,440070027001,Wanskuck
440070027001005,69,44007002700,02908,440070027001,Wanskuck
440070027001006,40,44007002700,02908,440070027001,Wanskuck
440070027001007,71,44007002700,02908,440070027001,Wanskuck
440070027001008,75,44007002700,02908,440070027001,Wanskuck
440070027001009,29,44007002700,02908,440070027001,Wanskuck
440070027001010,60,44007002700,02908,440070027001,Wanskuck
440070027001011,94,44007002700,02908,440070027001,Wanskuck
440070027001012,136,44007002700,02908,440070027001,Wanskuck
440070027001013,12,44007002700,02908,440070027001,Wanskuck
440070027001014,47,44007002700,02908,440070027001,Wanskuck
440070027001015,282,44007002700,02908,440070027001,Wanskuck
440070027002000,82,44007002700,02908,440070027002,Wanskuck
440070027002001,48,44007002700,02908,440070027002,Wanskuck
440070027002002,61,44007002700,02908,440070027002,Wanskuck
440070027002003,103,44007002700,02908,440070027002,Wanskuck
440070027002004,132,44007002700,02908,440070027002,Wanskuck
440070027002005,40,44007002700,02908,440070027002,Wanskuck
440070027002006,340,44007002700,02908,440070027002,Wanskuck
440070027002007,89,44007002700,02908,440070027002,Wanskuck
440070027002008,86,44007002700,02908,440070027002,Wanskuck
440070027002009,6,44007002700,02908,440070027002,Wanskuck
440070027002010,0,44007002700,02908,440070027002,Wanskuck
440070027002012,77,44007002700,02908,440070027002,Wanskuck
440070027003000,52,44007002700,02908,440070027003,Wanskuck
440070027003001,30,44007002700,02908,440070027003,Wanskuck
440070027003002,97,44007002700,02908,440070027003,Wanskuck
440070027003003,85,44007002700,02908,440070027003,Wanskuck
440070027003004,60,44007002700,02908,440070027003,Wanskuck
440070027003005,171,44007002700,02908,440070027003,Wanskuck
440070027003006,26,44007002700,02908,440070027003,Wanskuck
440070027003007,62,44007002700,02908,440070027003,Wanskuck
440070027003008,129,44007002700,02908,440070027003,Wanskuck
440070027003009,0,44007002700,02908,440070027003,Wanskuck
440070027003010,56,44007002700,02908,440070027003,Wanskuck
440070027003011,54,44007002700,02908,440070027003,Wanskuck
440070027003012,19,44007002700,02908,440070027003,Wanskuck
440070027003013,102,44007002700,02908,440070027003,Wanskuck
440070027003014,107,44007002700,02908,440070027003,Wanskuck
440070027003015,66,44007002700,02908,440070027003,Wanskuck
440070027003016,211,44007002700,02908,440070027003,Wanskuck
440070027003017,238,44007002700,02908,440070027003,Wanskuck
440070027003018,168,44007002700,02908,440070027003,Wanskuck
440070027003019,32,44007002700,02908,440070027003,Wanskuck
440070027004000,20,44007002700,02908,440070027004,Wanskuck
440070027004001,69,44007002700,02908,440070027004,Wanskuck
440070027004002,108,44007002700,02908,440070027004,Wanskuck
440070027004003,72,44007002700,02908,440070027004,Wanskuck
440070027004004,72,44007002700,02908,440070027004,Wanskuck
440070027004005,1372,44007002700,02908,440070027004,Wanskuck
440070027004006,41,44007002700,02908,440070027004,Wanskuck
440070027004007,19,44007002700,02908,440070027004,Wanskuck
440070028001000,74,44007002800,02904,440070028001,Wanskuck
440070028001001,0,44007002800,02904,440070028001,Wanskuck
440070028001002,14,44007002800,02904,440070028001,Wanskuck
440070028001003,15,44007002800,02904,440070028001,Wanskuck
440070028001004,81,44007002800,02904,440070028001,Wanskuck
440070028001005,30,44007002800,02904,440070028001,Wanskuck
440070028001006,52,44007002800,02904,440070028001,Wanskuck
440070028001007,66,44007002800,02904,440070028001,Wanskuck
440070028001008,19,44007002800,02904,440070028001,Wanskuck
440070028001009,148,44007002800,02904,440070028001,Wanskuck
440070028001010,255,44007002800,02904,440070028001,Wanskuck
440070028001011,142,44007002800,02904,440070028001,Wanskuck
440070028001012,0,44007002800,02904,440070028001,Wanskuck
440070028001013,160,44007002800,02904,440070028001,Wanskuck
440070028001014,213,44007002800,02904,440070028001,Wanskuck
440070028001015,53,44007002800,02904,440070028001,Wanskuck
440070028001016,63,44007002800,02908,440070028001,Wanskuck
440070028001017,123,44007002800,02908,440070028001,Wanskuck
440070028001018,65,44007002800,02908,440070028001,Wanskuck
440070028001019,60,44007002800,02908,440070028001,Wanskuck
440070028001020,79,44007002800,02908,440070028001,Wanskuck
440070028001021,76,44007002800,02908,440070028001,Wanskuck
440070028001022,0,44007002800,02904,440070028001,Wanskuck
440070028001023,97,44007002800,02908,440070028001,Wanskuck
440070028001024,96,44007002800,02908,440070028001,Wanskuck
440070028001025,43,44007002800,02908,440070028001,Wanskuck
440070028001026,84,44007002800,02908,440070028001,Wanskuck
440070028001027,58,44007002800,02908,440070028001,Wanskuck
440070028002000,52,44007002800,02904,440070028002,Wanskuck
440070028002001,0,44007002800,02904,440070028002,Wanskuck
440070028002002,64,44007002800,02904,440070028002,Wanskuck
440070028002003,0,44007002800,02904,440070028002,Wanskuck
440070028002004,16,44007002800,02904,440070028002,Wanskuck
440070028002005,0,44007002800,02904,440070028002,Wanskuck
440070028002006,28,44007002800,02904,440070028002,Wanskuck
440070028002007,11,44007002800,02904,440070028002,Wanskuck
440070028002008,155,44007002800,02904,440070028002,Wanskuck
440070028002009,0,44007002800,02904,440070028002,Wanskuck
440070028002010,40,44007002800,02904,440070028002,Wanskuck
440070028002011,0,44007002800,02904,440070028002,Wanskuck
440070028002012,71,44007002800,02904,440070028002,Wanskuck
440070028002013,96,44007002800,02904,440070028002,Wanskuck
440070028002014,41,44007002800,02904,440070028002,Wanskuck
440070028002015,29,44007002800,02904,440070028002,Wanskuck
440070028002016,60,44007002800,02904,440070028002,Wanskuck
440070028002017,115,44007002800,02904,440070028002,Wanskuck
440070028002018,77,44007002800,02904,440070028002,Wanskuck
440070028002019,101,44007002800,02904,440070028002,Wanskuck
440070028002020,25,44007002800,02904,440070028002,Wanskuck
440070028002021,133,44007002800,02904,440070028002,Wanskuck
440070028002022,77,44007002800,02904,440070028002,Wanskuck
440070028002023,25,44007002800,02904,440070028002,Wanskuck
440070028002024,42,44007002800,02908,440070028002,Wanskuck
440070028002025,71,44007002800,02904,440070028002,Wanskuck
440070028002026,94,44007002800,02904,440070028002,Wanskuck
440070028002027,0,44007002800,02904,440070028002,Wanskuck
440070028002028,38,44007002800,02904,440070028002,Wanskuck
440070028003000,267,44007002800,02904,440070028003,Wanskuck
440070028003001,54,44007002800,02904,440070028003,Wanskuck
440070028003002,28,44007002800,02904,440070028003,Wanskuck
440070028003003,53,44007002800,02904,440070028003,Wanskuck
440070028003004,107,44007002800,02908,440070028003,Wanskuck
440070028003005,19,44007002800,02908,440070028003,Wanskuck
440070028003006,60,44007002800,02908,440070028003,Wanskuck
440070028003007,43,44007002800,02908,440070028003,Wanskuck
440070028003008,134,44007002800,02908,440070028003,Wanskuck
440070028003009,95,44007002800,02908,440070028003,Wanskuck
440070028003010,89,44007002800,02908,440070028003,Wanskuck
440070028003011,75,44007002800,02908,440070028003,Wanskuck
440070028003012,87,44007002800,02908,440070028003,Wanskuck
440070028004000,171,44007002800,02908,440070028004,Wanskuck
440070028004001,60,44007002800,02908,440070028004,Wanskuck
440070028004002,50,44007002800,02908,440070028004,Wanskuck
440070028004003,40,44007002800,02908,440070028004,Wanskuck
440070028004004,23,44007002800,02908,440070028004,Wanskuck
440070028004005,42,44007002800,02908,440070028004,Wanskuck
440070028004006,99,44007002800,02908,440070028004,Wanskuck
440070028004007,50,44007002800,02908,440070028004,Wanskuck
440070028004008,93,44007002800,02908,440070028004,Wanskuck
440070028004009,31,44007002800,02908,440070028004,Wanskuck
440070028004010,74,44007002800,02908,440070028004,Wanskuck
440070028004011,70,44007002800,02908,440070028004,Wanskuck
440070028004012,39,44007002800,02908,440070028004,Wanskuck
440070028004013,50,44007002800,02908,440070028004,Wanskuck
440070028004014,61,44007002800,02908,440070028004,Wanskuck
440070028004015,48,44007002800,02908,440070028004,Wanskuck
440070028004016,224,44007002800,02908,440070028004,Wanskuck
440070028004017,54,44007002800,02908,440070028004,Wanskuck
440070028004018,43,44007002800,02908,440070028004,Wanskuck
440070028004019,32,44007002800,02908,440070028004,Wanskuck
440070029004001,0,44007002900,02904,440070029004,Wanskuck
440070029004002,0,44007002900,02904,440070029004,Wanskuck
440070001011000,0,44007000101,02905,440070001011,Washington Park
440070001011001,448,44007000101,02905,440070001011,Washington Park
440070001011002,1050,44007000101,02905,440070001011,Washington Park
440070001011003,0,44007000101,02905,440070001011,Washington Park
440070001011004,0,44007000101,02905,440070001011,Washington Park
440070001011005,0,44007000101,02905,440070001011,Washington Park
440070001011006,0,44007000101,02905,440070001011,Washington Park
440070001011007,0,44007000101,02905,440070001011,Washington Park
440070001011008,0,44007000101,02905,440070001011,Washington Park
440070001011009,0,44007000101,02905,440070001011,Washington Park
440070001011010,99,44007000101,02905,440070001011,Washington Park
440070001011011,93,44007000101,02905,440070001011,Washington Park
440070001011012,46,44007000101,02905,440070001011,Washington Park
440070001011013,76,44007000101,02905,440070001011,Washington Park
440070001011014,0,44007000101,02905,440070001011,Washington Park
440070001012000,153,44007000101,02905,440070001012,Washington Park
440070001012001,162,44007000101,02905,440070001012,Washington Park
440070001012002,94,44007000101,02905,440070001012,Washington Park
440070001012003,62,44007000101,02905,440070001012,Washington Park
440070001012004,0,44007000101,02905,440070001012,Washington Park
440070001012005,72,44007000101,02905,440070001012,Washington Park
440070001012006,119,44007000101,02905,440070001012,Washington Park
440070001012007,90,44007000101,02905,440070001012,Washington Park
440070001013000,0,44007000101,02905,440070001013,Washington Park
440070001013001,0,44007000101,02905,440070001013,Washington Park
440070001013002,0,44007000101,02905,440070001013,Washington Park
440070001013003,0,44007000101,02905,440070001013,Washington Park
440070001013004,0,44007000101,02905,440070001013,Washington Park
440070001013005,0,44007000101,02905,440070001013,Washington Park
440070001013006,0,44007000101,02905,440070001013,Washington Park
440070001013007,0,44007000101,02905,440070001013,Washington Park
440070001013008,0,44007000101,02905,440070001013,Washington Park
440070001013009,0,44007000101,02905,440070001013,Washington Park
440070001013010,0,44007000101,02905,440070001013,Washington Park
440070001013011,0,44007000101,02905,440070001013,Washington Park
440070001013012,0,44007000101,02905,440070001013,Washington Park
440070001013013,12,44007000101,02905,440070001013,Washington Park
440070001013014,78,44007000101,02905,440070001013,Washington Park
440070001013015,191,44007000101,02905,440070001013,Washington Park
440070001013016,166,44007000101,02905,440070001013,Washington Park
440070001013017,203,44007000101,02905,440070001013,Washington Park
440070001013018,168,44007000101,02905,440070001013,Washington Park
440070001013019,116,44007000101,02905,440070001013,Washington Park
440070001013020,114,44007000101,02905,440070001013,Washington Park
440070001013021,116,44007000101,02905,440070001013,Washington Park
440070001013022,125,44007000101,02905,440070001013,Washington Park
440070001014000,0,44007000101,02905,440070001014,Washington Park
440070001014001,0,44007000101,02905,440070001014,Washington Park
440070001014002,0,44007000101,02905,440070001014,Washington Park
440070001014003,0,44007000101,02905,440070001014,Washington Park
440070001014004,97,44007000101,02905,440070001014,Washington Park
440070001014005,153,44007000101,02905,440070001014,Washington Park
440070001014006,174,44007000101,02905,440070001014,Washington Park
440070001014007,165,44007000101,02905,440070001014,Washington Park
440070001014008,148,44007000101,02905,440070001014,Washington Park
440070001014009,129,44007000101,02905,440070001014,Washington Park
440070001014010,172,44007000101,02905,440070001014,Washington Park
440070001014011,128,44007000101,02905,440070001014,Washington Park
440070001014012,45,44007000101,02905,440070001014,Washington Park
440070001021000,0,44007000102,02905,440070001021,Washington Park
440070001021001,74,44007000102,02905,440070001021,Washington Park
440070001021002,64,44007000102,02905,440070001021,Washington Park
440070001021003,103,44007000102,02905,440070001021,Washington Park
440070001021004,62,44007000102,02905,440070001021,Washington Park
440070001021005,61,44007000102,02905,440070001021,Washington Park
440070001021006,86,44007000102,02905,440070001021,Washington Park
440070001021007,39,44007000102,02905,440070001021,Washington Park
440070001021008,47,44007000102,02905,440070001021,Washington Park
440070001021009,80,44007000102,02905,440070001021,Washington Park
440070001021010,8,44007000102,02905,440070001021,Washington Park
440070001021011,0,44007000102,02905,440070001021,Washington Park
440070001021012,89,44007000102,02905,440070001021,Washington Park
440070001021013,118,44007000102,02905,440070001021,Washington Park
440070001021014,53,44007000102,02905,440070001021,Washington Park
440070001021015,134,44007000102,02905,440070001021,Washington Park
440070001021016,0,44007000102,02905,440070001021,Washington Park
440070001022000,174,44007000102,02905,440070001022,Washington Park
440070001022001,204,44007000102,02905,440070001022,Washington Park
440070001022002,105,44007000102,02905,440070001022,Washington Park
440070001022003,235,44007000102,02905,440070001022,Washington Park
440070001022004,189,44007000102,02905,440070001022,Washington Park
440070001022005,140,44007000102,02905,440070001022,Washington Park
440070001022045,0,44007000102,02905,440070001022,Washington Park
440070001023000,530,44007000102,02905,440070001023,Washington Park
440070001023001,94,44007000102,02905,440070001023,Washington Park
440070001023002,79,44007000102,02905,440070001023,Washington Park
440070001023003,4,44007000102,02905,440070001023,Washington Park
440070001023004,25,44007000102,02905,440070001023,Washington Park
440070001023005,20,44007000102,02905,440070001023,Washington Park
440070001023006,92,44007000102,02905,440070001023,Washington Park
440070001023007,61,44007000102,02905,440070001023,Washington Park
440070001023008,84,44007000102,02905,440070001023,Washington Park
440070001023009,75,44007000102,02905,440070001023,Washington Park
440070001023010,66,44007000102,02905,440070001023,Washington Park
